Date,Close,High,Low,Open,Volume
2024-03-26,77274.3515625,77467.7792259856,76597.35474030038,77080.9238990144,30551494
2024-03-27,77177.640625,77371.06829573934,76597.35761278195,76597.35761278195,17424595
2024-03-28,78499.8984375,78694.20511680075,76945.44500309406,77139.7516823948,25084812
2024-03-29,80054.3515625,80151.50490177487,78597.05147337682,78888.51149120145,27126366
2024-04-01,79665.75,80928.74359756098,79665.75,80831.59024390244,20116513
2024-04-02,82580.34375,82580.34375,80540.12349264706,80540.12349264706,37077944
2024-04-03,81705.96875,82580.34891498215,81123.04864001188,81900.27545332936,30493347
2024-04-04,82871.8046875,83066.1113807884,81900.27122105802,82774.6513408558,25248934
2024-04-05,82094.578125,82580.34485946746,81414.50469674556,82094.578125,18883752
2024-04-08,82094.578125,83551.87832840237,82094.578125,82774.65155325443,18953232
2024-04-09,81220.1953125,82483.18878027811,80734.4285941238,82094.57540557715,23725956
2024-04-11,81705.96875,82288.8888599881,80151.51512336504,80831.58858501783,25538009
2024-04-12,81317.34375,82483.18380376343,80831.5770609319,82288.8771281362,17061770
2024-04-15,79860.0546875,80831.58819951338,78888.52117548662,80540.12814590937,26663772
2024-04-16,77722.6640625,78985.65735351562,77139.74408203125,78888.5040234375,31949845
2024-04-17,76653.9921875,78499.90581432193,76653.9921875,78402.75246554182,22611631
2024-04-18,77334.0625,77819.82922424623,76071.0690169598,76556.83574120603,21370190
2024-04-19,75390.9921875,76459.6789324259,74127.99876167848,76071.06557063466,31317563
2024-04-22,73933.6875,75293.83418199737,72962.15415571617,75196.68084756899,30469477
2024-04-23,73350.78125,74613.77483443708,73350.78125,74225.16142384105,18717699
2024-04-24,76362.53125,76556.83794529262,75002.38438295166,75293.84442589058,22166150
2024-04-25,74128.0078125,75293.84804021953,74128.0078125,75099.54133559961,15549134
2024-04-26,74516.6171875,75682.45735210236,74322.31049339961,75585.30400505215,12755629
2024-04-29,74516.6171875,75390.99731095176,74030.85045224903,75196.69061685137,14664474
2024-04-30,75293.8359375,76265.36930443549,74419.45590725806,74808.06925403226,19007007
2024-05-02,75779.6015625,76362.52157451923,75099.52821514422,75390.98822115385,18900640
2024-05-03,75390.9921875,76751.13895376933,75293.83884705219,76751.13895376933,13151889
2024-05-07,78985.671875,78985.671875,77139.75826414514,77334.0649600246,26238868
2024-05-08,78985.671875,79082.82522293973,78208.44509148216,78499.90513530135,13089576
2024-05-09,77431.21875,79179.97902289838,77431.21875,78791.36562892096,18759935
2024-05-10,76945.4375,78791.35077335859,76653.9775094697,78111.2774621212,16976124
2024-05-13,76168.2265625,77625.52681560906,75390.99976084183,77139.7600645727,18652344
2024-05-14,76071.0703125,76556.83704501916,75682.45692648468,76362.5303520115,11763992
2024-05-16,75973.921875,78014.14228340793,75876.76852221867,77916.9889306266,20989778
2024-05-17,75196.6875,76556.83430232557,75002.38081395348,76362.52761627907,15918201
2024-05-20,76653.9921875,76848.2988850602,75682.45869969898,75876.76539725918,19456783
2024-05-21,76168.2265625,76751.14666374362,75973.91986208546,76265.37991270727,13690583
2024-05-22,75488.1484375,76459.68187942407,75099.53506073037,75876.76181426963,19521506
2024-05-23,76071.0703125,76848.29708453066,74905.23015445402,75488.150233477,18728087
2024-05-24,73739.390625,74808.07744565218,73545.08393033597,74613.77075098814,27891278
2024-05-27,75002.3828125,75973.91626862047,71893.47575291451,73156.46924587112,43825202
2024-05-28,75390.9921875,75779.60554929124,74030.84542123067,74322.3054425741,18539072
2024-05-29,73059.3046875,75973.90460854389,73059.3046875,75488.13795503657,30244875
2024-05-30,71407.7109375,73059.31785714286,71407.7109375,72670.70446428572,28551273
2024-05-31,71407.7109375,72573.55111607144,71407.7109375,72379.24441964286,26198776
2024-06-03,73545.078125,74225.15150264201,72087.77803005284,72282.08470937912,15706268
2024-06-04,73156.4765625,73933.70340512948,72767.86314118525,72767.86314118525,14098053
2024-06-05,75196.6875,75779.60755813953,74613.76744186046,75779.60755813953,23177968
2024-06-07,75099.53125,76362.52466041397,74905.22457147477,76168.21798188874,21189349
2024-06-10,73545.078125,74419.4581819683,73447.92478533686,73933.69148365258,14598755
2024-06-11,73059.3046875,73836.5313331117,72962.15135679854,73739.37800241025,16971175
2024-06-12,74322.3125,74905.23259803922,73059.31895424837,73156.47230392158,19246725
2024-06-13,76362.53125,76751.14464058523,75585.30446882952,76168.22455470737,33763804
2024-06-14,77334.0625,78208.44260364321,76751.14243090453,77431.21584484924,22926612
2024-06-17,75876.7578125,77236.90455945903,75779.6044734315,76945.44454225352,16123051
2024-06-18,77528.3671875,77916.9805568609,76362.5270794173,76459.68042175753,18207598
2024-06-19,78888.515625,80151.50910175493,78208.44221443965,78791.36228063423,24168863
2024-06-20,79277.125,79860.04503676471,78888.51164215687,79179.97166053922,20288913
2024-06-21,77722.6640625,78499.890703125,77722.6640625,78402.73737304687,17907523
2024-06-24,78305.59375,78597.05377636477,77236.90698666254,77431.21367090571,15454227
2024-06-25,78499.8984375,79471.43183400371,77819.8250599474,78305.59175819925,19088458
2024-06-26,78985.671875,79082.82522293973,77625.52500384378,77819.83169972325,17783242
2024-06-27,79630.7109375,79630.7109375,78557.25772633271,79337.95097081801,11739720
2024-06-28,79533.1328125,79923.47947661043,78850.02615030674,79923.47947661043,9455929
2024-07-01,79825.890625,80118.65061506724,79337.95730822127,79533.13063493276,11317202
2024-07-02,79825.890625,80606.58393184596,79533.13063493276,80508.99726849022,14471904
2024-07-03,79825.890625,80313.82394177873,79045.19731815404,80313.82394177873,11440328
2024-07-04,82558.3203125,82655.90697953606,80411.41363770685,80899.34697288711,43857229
2024-07-05,84997.984375,84997.984375,83143.83775832376,83534.18441446613,45791193
2024-07-08,85290.7421875,86461.78212600114,84802.80887979119,85778.67549520881,24035809
2024-07-09,85681.0859375,86071.43257047267,84802.8060133115,85681.0859375,21336201
2024-07-10,85681.0859375,85876.25925398634,84997.97932979785,85485.91262101367,17813847
2024-07-11,85485.9140625,86656.95398116439,84607.63412350172,86364.1940014983,24677608
2024-07-12,82363.140625,84022.113836641,82070.38064647513,83826.9405176244,26344386
2024-07-15,84607.6328125,85193.15276275952,82070.37969470877,82655.89964496829,25193080
2024-07-16,85583.515625,85876.27565564425,84607.64885618586,84802.82220994869,16166688
2024-07-17,84607.6328125,85876.25937139562,84314.87283737025,84997.97944600634,18186490
2024-07-18,84802.8046875,84802.8046875,81777.61832925776,81777.61832925776,24721790
2024-07-19,82363.140625,84022.113836641,82070.38064647513,83534.18053909953,18569122
2024-07-22,80996.9296875,82851.07627070782,80606.58303840361,82363.14295933735,18987560
2024-07-23,81875.2109375,82655.90424798868,81387.27761844458,82167.97092893325,15766389
2024-07-24,80021.0703125,81289.69703696646,79923.4836413872,80899.35035251525,16939083
2024-07-25,78459.671875,79045.19181436567,78166.91190531716,78459.671875,20323811
2024-07-26,78947.609375,79337.95602209518,78459.67606613103,78752.43605145242,14508334
2024-07-29,79240.3671875,80021.06046028325,79142.78052840209,79630.71382389162,12797136
2024-07-30,79045.203125,79045.203125,78069.33641975309,78459.68310185184,13169636
2024-07-31,81875.2109375,81875.2109375,78947.61102316747,79240.37101460072,20744323
2024-08-01,81094.515625,84022.11546705777,81094.515625,83924.52880565583,20900338
2024-08-02,77678.984375,79435.54432317839,77581.39771121231,79045.19766802764,25800275
2024-08-05,69676.8828125,75044.14969581582,68505.8427652311,74848.97635460434,54608790
2024-08-06,70750.328125,73482.75459051724,70555.15480603448,73092.4079525862,47295226
2024-08-07,72897.234375,74165.8609437751,71043.08785140562,71238.26116967872,32710428
2024-08-08,71628.609375,72116.5426813692,70750.32942353543,71433.4360524523,28414729
2024-08-09,72897.234375,73970.687625502,72409.30107931727,73873.10096636545,16388222
2024-08-12,73677.9296875,74068.27633485099,72994.82305463577,73385.16970198676,9839259
2024-08-13,74263.453125,74751.38645696452,73677.93312664257,74653.79979057162,10716261
2024-08-14,75336.90625,75922.42624676165,75141.7329177461,75532.07958225388,13246168
2024-08-16,78264.5,78264.5,76800.70012468827,77483.80673316708,22061478
2024-08-19,76410.359375,78166.91936063218,76117.59937739464,78166.91936063218,14146565
2024-08-20,76995.8828125,77874.16284458175,76800.70947203739,77581.40283388783,10683836
2024-08-21,76410.359375,76703.11937260536,75922.42604565772,76020.01271152619,7805598
2024-08-22,76410.359375,76995.87937021072,75922.42604565772,76800.70603847381,8149101
2024-08-23,75824.84375,76507.95045045046,75629.67040701416,75824.84375,9420306
2024-08-26,74263.453125,76312.77311925098,74165.8664586071,76215.18645285808,15655938
2024-08-27,73970.6953125,74653.80199744394,73775.52197394459,73873.1086432223,11130145
2024-08-28,74556.2109375,74556.2109375,73580.34430219242,73970.69095631545,9794514
2024-08-29,72214.125,72897.23158783784,71726.19172297297,71823.77837837838,16884479
2024-08-30,72506.8984375,73190.00515225437,72311.72509042732,72604.48511103634,16358520
2024-09-02,72604.46875,72897.22870463709,71726.18888608871,72702.0554015457,12641376
2024-09-03,70750.328125,72506.88799568966,70750.328125,72311.71467672414,16314599
2024-09-04,68310.6640625,69384.11735491072,68115.49073660714,68115.49073660714,27366563
2024-09-05,67334.796875,69481.70344202899,67334.796875,68408.2501585145,25686769
2024-09-06,67237.2109375,68017.90424301523,66358.93096879535,67432.3842638788,19022299
2024-09-09,65870.9921875,66554.09877314814,64992.71229166666,65285.47225694444,23263298
2024-09-10,64602.37109375,65675.82438986971,64407.197767182784,65383.064400018884,30651376
2024-09-11,63333.7421875,63919.262146090136,62650.63556914483,63528.91550703005,35809707
2024-09-12,64699.95703125,64992.71701781674,63626.50374717195,64407.197044683264,35884106
2024-09-13,62845.8125,63919.26581909938,62748.22583462733,63431.332492236026,25045135
2024-09-19,61577.1875,62845.81418383518,60698.9074881141,62455.467511885894,49402713
2024-09-20,61479.59375,63138.56691468254,61479.59375,62260.28700396825,32746056
2024-09-23,61089.25,61967.52995207668,60698.90335463259,60796.490015974436,28542376
2024-09-24,61674.76953125,61869.94285255142,60894.0762460443,61284.42288864715,26957500
2024-09-25,60698.90625,62650.63956993569,60698.90625,62260.29290594855,28652438
2024-09-26,63138.5703125,63333.74363649537,62162.70369252319,62357.87701651855,37566015
2024-09-27,63002.1640625,64179.7746057243,63002.1640625,63492.83512217679,28433030
2024-09-30,60352.5390625,63100.29693851626,60352.5390625,63002.162728658535,32694163
2024-10-02,60156.2734375,60745.078724000814,58782.39443566476,59371.199722165584,28473536
2024-10-04,59469.33203125,60548.80835524958,59371.19781997731,59861.868876340755,24247578
2024-10-07,59861.87109375,60745.07902792008,58389.8578701332,59076.79737448771,35066533
2024-10-08,59174.93359375,59861.8731213723,58782.396720822966,58880.530939054726,27411786
2024-10-10,57801.05078125,59076.79553533532,57801.05078125,58978.6613234826,45262214
2024-10-11,58193.5859375,58978.65960950675,57899.18331049747,57997.31751949832,29623969
2024-10-14,58193.5859375,60058.13590851602,58291.72014650085,58389.85435550169,20886249
2024-10-15,59861.87109375,60254.407953381145,58978.66315957992,59960.00530865779,22715239
2024-10-16,58389.85546875,58880.52652310924,58095.45283613445,58291.72125787815,23303268
2024-10-17,58586.125,58978.66185092127,57997.31972361809,58291.72236180904,23372873
2024-10-18,58095.453125,58978.66102723817,57997.3189136402,58782.39260451858,14420260
2024-10-21,57899.1875,58487.99279661017,57408.51641949153,57899.1875,18514905
2024-10-22,56623.44140625,57801.0519727578,56623.44140625,57702.91775888215,27582527
2024-10-23,57997.31640625,58880.524270304566,56034.63226390651,56427.16909237521,27300780
2024-10-24,55543.96484375,57408.514900342314,55543.96484375,57114.112259827736,31499922
2024-10-25,54857.02734375,55838.36951447898,54758.8931266771,54955.1615608229,25829315
2024-10-28,57015.9765625,57408.513406303784,54660.75549967728,54660.75549967728,27775009
2024-10-29,58487.98828125,58487.98828125,56230.90148516149,56917.84094484061,28369314
2024-10-30,57997.31640625,58684.25585607022,57506.645370664126,57997.31640625,19838511
2024-10-31,58095.453125,60058.13735219595,57212.24522276183,57408.51364548142,35809196
2024-11-01,57212.24609375,58487.99086084906,57015.977668042455,57899.185583726416,19083180
2024-11-04,57604.78515625,58291.7246725937,57310.38250638842,57506.65093962947,15586947
2024-11-05,56525.3046875,57015.97573513455,56132.76784939236,56721.57310655382,17484474
2024-11-06,56230.90625,56917.845767888306,55249.564081588134,56525.30890052356,22092218
2024-11-07,56230.90625,57015.97998472949,55740.23516579407,55838.369382635254,17043102
2024-11-08,55936.50390625,57212.24873218202,55936.50390625,56917.84608004386,13877396
2024-11-11,53973.81640625,55740.23221590909,53973.81640625,55642.09800426137,29811326
2024-11-12,52011.13671875,53581.28424233491,52011.13671875,53581.28424233491,37962881
2024-11-13,49655.91015625,52011.13119132905,49557.77594645504,51029.78909337945,52527995
2024-11-14,48968.97265625,50833.52271730962,48968.97265625,49263.37529746994,48510715
2024-11-15,52501.80078125,53188.740230724296,49361.50615508178,49361.50615508178,46774485
2024-11-18,55642.09765625,56427.1713445216,54857.02396797839,55936.50028935185,48095234
2024-11-19,55249.5625,56427.17306838366,54857.02564387211,55445.830928063944,31539632
2024-11-20,54268.21875,55445.82928345389,53777.54769439421,55053.292438969256,20864667
2024-11-21,55347.6953125,55838.36637023493,53679.41371620124,53875.68213929521,19096850
2024-11-22,54955.16015625,55642.09965820313,54857.02594168527,54955.16015625,15281543
2024-11-25,56819.70703125,56819.70703125,55642.09652283031,56329.035986075134,36237325
2024-11-26,57212.24609375,57801.05137087264,56427.17239091981,56819.7092423349,23209405
2024-11-27,55249.5625,56721.57571047957,54955.15985790409,56623.4414964476,21808387
2024-11-28,54464.48828125,55347.696199324324,54170.08564189189,54955.15934684685,20001134
2024-11-29,53188.7421875,54268.21850495849,52796.20534478782,54071.950083602394,24513531
2024-12-02,52599.9375,53385.01119402985,52109.266441231346,53286.876982276124,22044867
2024-12-03,52599.9375,53385.01119402985,52109.266441231346,52109.266441231346,23374603
2024-12-04,52109.26171875,52403.66432733051,51029.785487288136,51029.785487288136,29004766
2024-12-05,52698.07421875,53385.013733705775,52207.403136638735,52207.403136638735,23588277
2024-12-06,53090.609375,53385.01201478743,51716.73038932533,52894.34094847505,22861874
2024-12-09,52403.66796875,53581.27848490168,52207.39954939138,52501.80217842931,26227680
2024-12-10,52992.4765625,53483.1476417824,52698.07391493055,53483.1476417824,20783970
2024-12-11,52992.4765625,53188.74499421296,52403.67126736111,52599.93969907407,14565947
2024-12-12,54857.02734375,55445.83264618739,52894.34300229204,52992.47721936494,33476698
2024-12-13,55053.2890625,55249.55747270499,54464.48383188502,54758.88644719251,15908823
2024-12-16,54562.625,55543.96717625899,54170.0881294964,55249.56452338129,15277277
2024-12-17,53188.7421875,54170.08429428044,52992.47376614391,53679.41324089022,20215230
2024-12-18,53875.6796875,54366.350722905285,52992.471823770495,53090.60603085155,13698937
2024-12-19,52109.26171875,52796.20113877119,52109.26171875,52501.79853019068,22481925
2024-12-20,52011.13671875,52109.270938974056,50931.66029628538,51716.734058077825,24674774
2024-12-23,52501.80078125,52992.47181658878,52305.53236711449,52403.66657418224,13672650
2024-12-24,53385.01171875,53483.14593146829,52599.938017003675,52698.07222972196,11634677
2024-12-26,52599.9375,53581.279617537315,52501.80328824627,53483.14540578359,10517075
2024-12-27,53057.3984375,53452.611833682495,52563.381692271876,52859.79173940875,10747196
2024-12-30,52563.37890625,53353.80565671993,52464.57556244126,52662.182250058744,12624702
2025-01-02,52760.98828125,52958.59497893258,51674.15144399579,52069.364839360955,16630538
2025-01-03,53749.0234375,54440.64690085018,52168.169806985294,52168.169806985294,19318046
2025-01-06,55231.07421875,55527.48427716905,53650.22057384839,53749.02392665474,19034284
2025-01-07,54737.0546875,56614.31829591607,54737.0546875,56120.30155685921,17030235
2025-01-08,56614.3203125,56811.927015161426,54045.433177901396,54144.23652923211,26593553
2025-01-09,55428.67578125,57009.52927946747,55428.67578125,56910.72593582888,24490592
2025-01-10,54638.25,55823.890144665456,54539.44665461121,55428.67676311031,16059223
2025-01-13,53452.61328125,54341.84344674215,53452.61328125,53946.63003985675,16868600
2025-01-14,53255.00390625,53946.6273336039,53057.397212720316,53551.413946544526,17465926
2025-01-15,53057.3984375,54045.43192795624,52859.79173940875,53452.611833682495,18625025
2025-01-16,53650.21875,54341.842196132595,53452.612051104974,53551.41540055248,18627298
2025-01-17,53057.3984375,53452.611833682495,52563.381692271876,53156.20178654562,18805344
2025-01-20,52760.98828125,53255.00502545646,52662.18493240871,52958.59497893258,11822531
2025-01-21,52859.7890625,53650.21581483645,52662.18237441589,53057.39575058411,13535702
2025-01-22,53650.21875,53749.02209944752,52464.57855662984,52760.98860497237,18341991
2025-01-23,53057.3984375,53452.611833682495,52859.79173940875,53057.3984375,15588067
2025-01-24,53057.3984375,53156.20178654562,52563.381692271876,52958.59508845438,11867631
2025-01-31,51772.953125,52365.77319895038,51081.329705391225,51575.346433683204,42186279
2025-02-03,50389.70703125,50784.92041973039,50192.100337009804,50488.5103783701,32344897
2025-02-04,52069.3671875,52958.597367172675,50883.72694793643,50982.5303012334,27214851
2025-02-05,52266.97265625,53156.20281486295,52168.169305293006,52958.59611294896,15974885
2025-02-06,53353.80859375,53353.80859375,52563.38179976852,52760.98849826389,16466025
2025-02-07,53057.3984375,53551.41518272812,52958.59508845438,53255.005135591244,14476866
2025-02-10,54934.6640625,55231.07412039118,52266.97354147932,52365.77689410971,27577591
2025-02-11,55033.46484375,55626.284931833485,54341.8414076526,54835.858147722174,24596196
2025-02-12,55132.26953125,55231.072881664426,53847.825975862455,54440.64607834902,26428596
2025-02-13,55132.26953125,55725.08963373656,54934.66283042115,55428.679582493285,22448377
2025-02-14,55329.875,56614.31852678571,55329.875,55329.875,23979779
2025-02-17,55329.875,55823.89174107143,55033.46495535714,55428.678348214286,11916027
2025-02-18,56219.10546875,56515.51551515817,55231.07198072276,55527.48202713093,22131007
2025-02-19,57997.56640625,58195.17310610094,56614.31950729344,56713.122857218914,25395151
2025-02-20,57701.15625,58392.77969820205,57404.74620077055,58392.77969820205,21589059
2025-02-21,57503.546875,57799.956910438144,56416.710078393466,57701.153565292094,22198428
2025-02-24,56614.3203125,57009.53371782286,56515.51696116928,56614.3203125,14138471
2025-02-25,56515.515625,57108.335718968534,55823.89218203672,55922.695531031466,14625181
2025-02-26,55922.6953125,56416.71205554329,55428.678569456715,56317.908706934635,18117091
2025-02-27,55626.28515625,56416.71194355018,55527.48180783748,55823.891853075045,14975356
2025-02-28,53847.828125,55033.46837729358,53847.828125,54737.05831422019,28036698
2025-03-04,53847.828125,54341.84489678899,53156.20464449542,53255.00799885321,18553933
2025-03-05,53353.80859375,54737.0554832176,53353.80859375,54440.64543547454,16578817
2025-03-06,53650.21875,53847.825448895026,53353.80870165746,53452.612051104974,12258101
2025-03-07,53057.3984375,53551.41518272812,52760.98839036313,52859.79173940875,14274992
2025-03-10,53057.3984375,54144.23527700186,52859.79173940875,52859.79173940875,12921670
2025-03-11,52958.59375,53452.61048274254,51871.75693796642,51871.75693796642,17740891
2025-03-12,54243.03515625,54638.24852715164,52958.59170081967,53156.198386270495,17973221
2025-03-13,54045.4296875,55231.06982689671,53551.412962751376,55132.26648194699,24132151
2025-03-14,54045.4296875,54440.64306729891,53749.01965265082,53847.82299760055,10845154
2025-03-17,56910.7265625,57108.333251953125,54737.052978515625,54835.85632324219,35559021
2025-03-18,56910.7265625,58293.973388671875,56614.31652832031,58096.36669921875,28138594
2025-03-19,57799.9609375,58491.5844017094,56713.12406517094,56713.12406517094,29421759
2025-03-20,59479.6171875,59578.4205383098,57799.96022373339,58491.58367940199,34989004
2025-03-21,60961.66796875,60961.66796875,59677.22439728525,60171.24115554092,40155612
2025-03-24,59776.02734375,60862.864204545454,59776.02734375,60467.650800619835,14088094
2025-03-25,59084.40234375,60368.84587296196,58787.992298547244,60171.23917616012,17259455
2025-03-26,60665.25390625,60665.25390625,58985.59703913885,59084.40038426303,16431645
2025-03-27,61060.46875,61258.07544498382,60072.435275080905,60171.23862257282,20389790
2025-03-28,59833.0,60727.51328903654,59634.219269102985,60329.95182724253,16282514
2025-03-31,57447.62890625,59336.04577341047,57447.62890625,59137.265050551476,17633494
2025-04-01,58441.53515625,59236.65808354592,57547.02186304209,58342.14479033801,13841706
2025-04-02,58441.53515625,59037.87735172194,57944.58332669005,58441.53515625,14402297
2025-04-03,57248.84765625,57447.62837727865,56553.11513264974,56553.11513264974,19508076
2025-04-04,55757.9921875,57845.18975601604,55360.43074587789,55857.38254790552,23527139
2025-04-07,52875.671875,53770.18512100564,52776.2815143327,52975.06223566729,31998883
2025-04-08,53173.84375,54962.870268691586,52975.06302570093,54664.69918224299,25532845
2025-04-09,52676.89453125,53968.96930277123,52577.50416420991,52975.065632370286,20576960
2025-04-10,56056.1640625,56354.33514793883,54664.698997118794,56254.94478612589,22948172
2025-04-11,54863.48046875,55360.432284590126,54465.919016077896,55261.041921422104,13930480
2025-04-14,55857.3828125,56354.33461688167,55459.82136899466,55956.773173376336,12852613
2025-04-15,56254.9453125,56751.89712621466,55857.383861528266,55956.7742242712,8998640
2025-04-16,54366.52734375,55857.3827553702,54167.74662220064,55658.60203382084,14437025
2025-04-17,54764.08984375,54962.87056913566,54167.74766759301,54366.528392978675,10867069
2025-04-18,54962.87109375,55261.0421846745,54565.30963918399,54962.87109375,5848342
2025-04-21,55062.26171875,55658.603903429605,54764.0906264102,54863.480990523465,5941847
2025-04-22,54664.69921875,55161.65102982955,54366.52813210227,54565.30885653409,9532469
2025-04-23,55360.43359375,55757.99505582361,55161.6528627132,55658.604690305205,11148692
2025-04-24,55360.43359375,55459.823959268404,54863.48176615799,55261.043228231596,10580377
2025-04-25,55360.43359375,56056.16615237881,55261.043228231596,56056.16615237881,12183303
2025-04-28,55459.82421875,55559.21458473342,55161.65312079973,55459.82421875,9341518
2025-04-29,55459.82421875,56155.55678063396,55261.04348678315,55360.433852766575,10295518
2025-04-30,55161.65234375,55658.604166666664,54962.87161458333,55559.21380208334,13014189
2025-05-02,53968.96875,55161.6531422652,53869.5783839779,54664.7013121547,22454204
2025-05-07,54267.13671875,54664.698159913,53968.96563787774,54167.74635845925,17136991
2025-05-08,54267.13671875,55161.649961366755,54167.74635845925,54764.08852020375,16320532
2025-05-09,54465.91796875,54664.698691263686,54068.35652372263,54366.52760749315,7814322
2025-05-12,57248.84765625,57248.84765625,54664.6982828776,54863.47900390625,15414702
2025-05-13,56553.1171875,57845.19192113356,56453.72682337434,57348.24010050527,16842801
2025-05-14,57050.0703125,57547.02214449042,56652.508846907665,57149.46067889808,12468089
2025-05-15,56950.6796875,58242.75444480802,56751.898955606455,57050.07005344677,13139736
2025-05-16,56453.7265625,57149.459108164614,56354.336198833626,57050.06874449824,10385352
2025-05-19,55459.82421875,56056.166414650535,55161.65312079973,56056.166414650535,9802105
2025-05-20,55559.21484375,56354.33777532424,55360.43411085644,55857.38594309034,9080577
2025-05-21,55360.43359375,56254.94688341562,55360.43359375,55857.38542134201,7794181
2025-05-22,54366.52734375,55161.650229947445,54167.74662220064,54962.86950839808,15254278
2025-05-23,53869.578125,54863.48178044281,53770.18775945572,54664.70104935425,11247115
